init_id,part_number,title,sbt_price,cost,has_stock,stock_eta,description,applications,sku
52-302,52-302,Intake Gasket Kit for Polaris SLH/ SL700/ SL900/ SLT/ SLTX/ SL1050/ SLTH/ SLXH/ Genesis,9.25,5.55,True,,"OEM Replacement Polaris Intake Gaskets
Kit Includes:
Carburetor Gaskets
Flame Arrester Gaskets",1995 SLH Intake Gasket Kit  1996 SL 700 Intake Gasket Kit 1996 SL 900 Intake Gasket Kit 1996 SLT Intake Gasket Kit 1996 SLTX Intake Gasket Kit  1997 SL 700 DLX Intake Gasket Kit 1997 SL 700 Intake Gasket Kit 1997 SL 900 Intake Gasket Kit 1997 SL1050 Intake Gasket Kit 1997 SLT 700 Intake Gasket Kit 1997 SLT Intake Gasket Kit 1997 SLTX Intake Gasket Kit  1998 SLH Intake Gasket Kit 1998 SLTH Intake Gasket Kit 1998 SLTX Intake Gasket Kit 1998 SLXH Intake Gasket Kit  1999 Genesis Intake Gasket Kit 1999 SLH Intake Gasket Kit 1999 SLTH Intake Gasket Kit 1999 SLTX Intake Gasket Kit 1999 SLX Intake Gasket Kit  2000 Genesis Intake Gasket Kit 2000 Pro 1200 Intake Gasket Kit 2000 SLH Intake Gasket Kit 2000 SLX Intake Gasket Kit 2000 Virage TX Intake Gasket Kit   2001 Genesis Intake Gasket Kit 2001 Pro 1200 Intake Gasket Kit 2001 SLH Intake Gasket Kit 2001 SLX Intake Gasket Kit 2001 Virage Intake Gasket Kit 2001 Virage TX Intake Gasket Kit 2001 Virage Txi Intake Gasket Kit  2002 Freedom Intake Gasket Kit 2002 Genesis I Intake Gasket Kit 2002 Genesis Intake Gasket Kit 2002 Octane Intake Gasket Kit  2002 Virage I Intake Gasket Kit 2002 Virage Intake Gasket Kit 2002 Virage TX Intake Gasket Kit 2002 Virage Txi Intake Gasket Kit  2003 Freedom Intake Gasket Kit 2003 Genesis I Intake Gasket Kit 2003 MSX 140 Intake Gasket Kit 2003 Octane Intake Gasket Kit 2003 Virage I Intake Gasket Kit 2003 Virage Intake Gasket Kit  2004 Freedom Intake Gasket Kit 2004 Genesis I Intake Gasket Kit 2004 MSX 140 Intake Gasket Kit 2004 Octane Intake Gasket Kit 2004 Virage I Intake Gasket Kit 2004 Virage Intake Gasket Kit  2005 Genesis I Intake Gasket Kit,{1187: 'SD78093'}
52-302,52-302,Intake Gasket Kit for Polaris SLH/ SL700/ SL900/ SLT/ SLTX/ SL1050/ SLTH/ SLXH/ Genesis,9.25,5.55,True,,"OEM Replacement Polaris Intake Gaskets
Kit Includes:
Carburetor Gaskets
Flame Arrester Gaskets",1995 SLH Intake Gasket Kit  1996 SL 700 Intake Gasket Kit 1996 SL 900 Intake Gasket Kit 1996 SLT Intake Gasket Kit 1996 SLTX Intake Gasket Kit  1997 SL 700 DLX Intake Gasket Kit 1997 SL 700 Intake Gasket Kit 1997 SL 900 Intake Gasket Kit 1997 SL1050 Intake Gasket Kit 1997 SLT 700 Intake Gasket Kit 1997 SLT Intake Gasket Kit 1997 SLTX Intake Gasket Kit  1998 SLH Intake Gasket Kit 1998 SLTH Intake Gasket Kit 1998 SLTX Intake Gasket Kit 1998 SLXH Intake Gasket Kit  1999 Genesis Intake Gasket Kit 1999 SLH Intake Gasket Kit 1999 SLTH Intake Gasket Kit 1999 SLTX Intake Gasket Kit 1999 SLX Intake Gasket Kit  2000 Genesis Intake Gasket Kit 2000 Pro 1200 Intake Gasket Kit 2000 SLH Intake Gasket Kit 2000 SLX Intake Gasket Kit 2000 Virage TX Intake Gasket Kit   2001 Genesis Intake Gasket Kit 2001 Pro 1200 Intake Gasket Kit 2001 SLH Intake Gasket Kit 2001 SLX Intake Gasket Kit 2001 Virage Intake Gasket Kit 2001 Virage TX Intake Gasket Kit 2001 Virage Txi Intake Gasket Kit  2002 Freedom Intake Gasket Kit 2002 Genesis I Intake Gasket Kit 2002 Genesis Intake Gasket Kit 2002 Octane Intake Gasket Kit  2002 Virage I Intake Gasket Kit 2002 Virage Intake Gasket Kit 2002 Virage TX Intake Gasket Kit 2002 Virage Txi Intake Gasket Kit  2003 Freedom Intake Gasket Kit 2003 Genesis I Intake Gasket Kit 2003 MSX 140 Intake Gasket Kit 2003 Octane Intake Gasket Kit 2003 Virage I Intake Gasket Kit 2003 Virage Intake Gasket Kit  2004 Freedom Intake Gasket Kit 2004 Genesis I Intake Gasket Kit 2004 MSX 140 Intake Gasket Kit 2004 Octane Intake Gasket Kit 2004 Virage I Intake Gasket Kit 2004 Virage Intake Gasket Kit  2005 Genesis I Intake Gasket Kit,{1188: 'SD78094'}
52-409,52-409,Intake Gasket Kit for Yamaha 1300 GP1300R 2003-2004,12.6,7.55,True,,"All intake gaskets. For 1300 PV motors only.

",2003 Yamaha GP1300R Intake Gasket Kit 2004 Yamaha GP1300R Intake Gasket Kit,{1189: 'SD78106'}
60-409-0,60-409-0,SBT Top End Kit for Yamaha 1300 PV/NPV GP1300R 2003 2004 2005 2006 2007 2008,472.95,283.75,False,,"Available in standard only



Top-end Kit includes:

3 SBT pistons
3 Rings
3 Wrist-Pins
3 Wrist-Pin Bearings
3 C-Clips
6 Washers
3 Base Gaskets
1 Head/Head Cover Gaskets/O-Rings
Exhaust gasket(s).



Additional purchase of Power valve rebuild kits (46-406) & lever links (46-406-14) are recommended.",2003-2008 GP1300R PV & NPV,{1190: 'SD26079'}
60A-202A,60A-202A,Top-End Gasket Kit for Kawasaki 550 JS 550 1986 1987 1988 1989 1990,47.95,28.75,True,,"Top-end Kit, includes new base gaskets & head/head cover gaskets/o-rings and exhaust gasket(s).",1986 Kawasaki JS 550 Top End Gasket Kit 1987 Kawasaki JS 550 Top End Gasket Kit 1988 Kawasaki JS 550 Top End Gasket Kit 1989 Kawasaki JS 550 Top End Gasket Kit 1990 Kawasaki JS 550 Top End Gasket Kit,{1191: 'SD3699'}
62-305-2,62-305-2,SBT Cylinder Exchange Top-End Kit for Polaris 900 SL 900 1996-1997,675.0,445.0,True,In Stock ETA: CORES FIRST,"The Cylinder Exchange Program gives you a complete top-end for your engine, ready to bolt on. If your sleeve(s) is damaged or your current bore is beyond the max service limit - don't worry, we resleeve at no-charge. It also includes cylinders, all new SBT pistons, rings, wrist pins, wrist-pin bearings, c-clips, base gaskets, head/head cover gaskets/o-rings, intake and exhaust gaskets. Rebuildable core cylinders required for exchange. Visit the Program  for further details.

Please call SBT for shipping rates",1996 Polaris SL 900 Cylinder Exchange 1997 Polaris SL 900 Cylinder Exchange,{1204: 'SD33350'}
62-309-0,62-309-0,SBT Cylinder Exchange Top-End Kit for Polaris MSX 140 2003-2004,875.0,595.0,True,In Stock ETA: CORES FIRST,"The Cylinder Exchange Program gives you a complete top-end for your engine, ready to bolt on. If your sleeve(s) is damaged or your current bore is beyond the max service limit - don't worry, we resleeve at no-charge. It also includes heads, cylinders, all new SBT pistons, rings, wrist pins, wrist-pin bearings, c-clips, base gaskets, head/head cover gaskets/o-rings, intake and exhaust gaskets. Rebuildable core cylinders and heads required for exchange. Visit the Program  for further details.

Please call SBT for shipping rates



At this time the item you are selecting is sold on a cores first basis, please refer to our Program  on sending the correct components to SBT. The lead time average for turn around is approximately 20-25 business days. Once SBT receives the core, this core has entered the remanufacturing process and cannot be returned.",2003 Polaris MSX 140 Cylinder Exchange 2004 Polaris MSX 140 Cylinder Exchange,{1207: 'SD33323'}
62-502-2,62-502-2,SBT Cylinder Exchange for Tigershark 770 Daytona 770 /Monte Carlo /770L /770R /TS 770 1996-1999,499.0,339.0,True,In Stock ETA: 1-2 Weeks,"The Cylinder Exchange Program gives you a complete top-end for your engine, ready to bolt on. If your sleeve(s) is damaged or your current bore is beyond the max service limit - don't worry, we resleeve at no-charge. It also includes cylinders, all new SBT pistons, rings, wrist pins, wrist-pin bearings, c-clips, base gaskets, head/head cover gaskets/o-rings, intake and exhaust gaskets. Rebuildable core cylinders required for exchange. Visit the Program  for further details.

Available only in 1.0mm oversize. Please call SBT for shipping rates",1996 Tigershark Daytona 770 Cylinder Exchange 1996 Tigershark Monte Carlo Cylinder Exchange 1997 Tigershark Daytona 770 Cylinder Exchange 1997 Tigershark Monte Carlo Cylinder Exchange 1998 Tigershark 770L Cylinder Exchange 1998 TS 770 Cylinder Exchange 1999 Tigershark 770L Cylinder Exchange 1999 Tigershark 770R Cylinder Exchange 1999 TS 770 Cylinder Exchange,{1213: 'SD504192408'}
62-504-2,62-504-2,SBT Cylinder Exchange Top-End Kit for Tigershark 1000 Monte Carlo 1000 /Daytona 1000 /TS 1000,829.0,549.0,True,In Stock ETA: 1-2 Weeks,"The Cylinder Exchange Program gives you a complete top-end for your engine, ready to bolt on. If your sleeve(s) is damaged or your current bore is beyond the max service limit - don't worry, we resleeve at no-charge. It also includes cylinders, all new SBT pistons, rings, wrist pins, wrist-pin bearings, c-clips, base gaskets, head/head cover gaskets/o-rings, intake and exhaust gaskets. Rebuildable core cylinders required for exchange. Visit the Program  for further details.

Available only in 1.0mm oversize. Please call SBT for shipping rates",1997 Tigershark Monte Carlo 1000 Cylinder Exchange 1997 Tigershark Daytona 1000 Cylinder Exchange 1998 Tigershark TS 1000 Cylinder Exchange,{1214: 'SD504191805'}
63-112,63-112,SBT Cylinder Head Assembly Exchange for Sea-Doo GTX 4-TEC & SC /Sportster /RXP& SC /Speedster 200,585.0,390.0,True,In Stock ETA: 1-2 Weeks,"Remanufactured cylinder head assembly, including: Camshaft, resurfaced/replaced valve seals, valves/guides, seals, springs, caps, keeper.

The head gasket and valve cover gasket are included.

Sold on exchange only, for a complete head core, defined as: Head without head cover,rocker arms, rocker arm shaft and all electronics and sensors. Visit the Program  for further details.",2002 Sea-Doo GTX 4 Tec Cylinder Head Exchange 2003 Sea-Doo GTX 4 Tec Cylinder Head Exchange 2003 Sea-Doo GTX 4 Tec SC Cylinder Head Exchange 2003 Sea-Doo GTX 4 Tec SC LTD Cylinder Head Exchange 2003 Sea-Doo Sportster 4 Tec Cylinder Head Exchange 2004 Sea-Doo 4 Tec LTD Cylinder Head Exchange 2004 Sea-Doo GTX 4 Tec Cylinder Head Exchange 2004 Sea-Doo GTX 4 Tec SC Cylinder Head Exchange 2004 Sea-Doo GTX 4 Tec SC LTD Cylinder Head Exchange 2004 Sea-Doo RXP Cylinder Head Exchange 2004 Sea-Doo RXP SC Cylinder Head Exchange 2004 Sea-Doo Speedster 200 Cylinder Head Exchange 2004 Sea-Doo Sportster 4 Tec Cylinder Head Exchange 2004 Sea-Doo Wake 4 Tec Cylinder Head Exchange 2005 Sea-Doo 4 Tec LTD Cylinder Head Exchange 2005 Sea-Doo Challenger 180 Cylinder Head Exchange 2005 Sea-Doo GTX 4 Tec Cylinder Head Exchange 2005 Sea-Doo GTX 4 Tec SC Cylinder Head Exchange 2005 Sea-Doo GTX 4 Tec SC LTD Cylinder Head Exchange 2005 Sea-Doo RXP Cylinder Head Exchange 2005 Sea-Doo RXT Cylinder Head Exchange 2005 Sea-Doo Speedster 200 Cylinder Head Exchange 2005 Sea-Doo Sportster 200 SC Cylinder Head Exchange 2005 Sea-Doo Sportster 4 Tec Cylinder Head Exchange 2005 Sea-Doo Wake 4 Tec Cylinder Head Exchange 2006 Sea-Doo Challenger 180 Cylinder Head Exchange 2006 Sea-Doo Challenger 180 Cylinder Head Exchange 2006 Sea-Doo Challenger 180 Tower Cylinder Head Exchange 2006 Sea-Doo GTI N/A 130 Cylinder Head Exchange 2006 Sea-Doo GTI Rental Cylinder Head Exchange 2006 Sea-Doo GTX Cylinder Head Exchange 2006 Sea-Doo GTX LTD Cylinder Head Exchange 2006 Sea-Doo GTX LTD Cylinder Head Exchange 2006 Sea-Doo GTX SC Cylinder Head Exchange 2006 Sea-Doo GTX Wake Cylinder Head Exchange 2006 Sea-Doo Islandia Cylinder Head Exchange 2006 Sea-Doo RXP SC Cylinder Head Exchange 2006 Sea-Doo RXT Cylinder Head Exchange 2006 Sea-Doo Speedster 200 Cylinder Head Exchange 2006 Sea-Doo Speedster SC Cylinder Head Exchange 2006 Sea-Doo Sportster Cylinder Head Exchange 2006 Sea-Doo Sportster SCIC Cylinder Head Exchange 2006 Sea-Doo Utopia Cylinder Head Exchange 2007 Sea-Doo Challenger 180 Cylinder Head Exchange 2007 Sea-Doo Challenger 180 Cylinder Head Exchange 2007 Sea-Doo Challenger 180 Tower Cylinder Head Exchange 2007 Sea-Doo Challenger 230 Cylinder Head Exchange 2007 Sea-Doo Challenger 230 SC Cylinder Head Exchange 2007 Sea-Doo GTI N/A 130 Cylinder Head Exchange 2007 Sea-Doo GTI SE 155 Cylinder Head Exchange 2007 Sea-Doo GTX Cylinder Head Exchange 2007 Sea-Doo GTX LTD Cylinder Head Exchange 2007 Sea-Doo GTX Wake BVIC Cylinder Head Exchange 2007 Sea-Doo GTX Wake Cylinder Head Exchange 2007 Sea-Doo Islandia Cylinder Head Exchange 2007 Sea-Doo RXP BVIC Cylinder Head Exchange 2007 Sea-Doo RXP Cylinder Head Exchange 2007 Sea-Doo RXP SC Cylinder Head Exchange 2007 Sea-Doo RXT BVIC Cylinder Head Exchange 2007 Sea-Doo Speedster 150 Cylinder Head Exchange 2007 Sea-Doo Speedster SC Cylinder Head Exchange 2007 Sea-Doo Utopia Cylinder Head Exchange 2008 Sea-Doo GTI N/A 130 Cylinder Head Exchange 2008	 RXP X 255 SCIC HO 2008	 RXT X 255 SCIC HO 2009	 GTX Limited iS 255 SCIC HO 2009	 RXT iS 255 SCIC HO 2009	 RXT-X SCIC HO 2009 RXP-X SCIC HO 2010	 GTX Limited iS 260 SCIC 2010	 RXT iS 260 SCIC 2010	 RXT-X 260 SCIC 2010	 RXP-X 255 SCIC HO 2011	 GTX Limited iS 260 SCIC 2011 RXT iS 260 SCIC 2011 RXT aS 260 SCIC 2011 RXT-X 260 SCIC 2011	 RXT 260 SCIC 2011 RXP-X 255 SCIC HO  2009	 230 Challenger SE HO 2009	 180 Challenger SE HO 2009	 150 Speedster HO 2009 230 Wake HO ,{1215: 'SD30830'}
63-114,63-114,SBT Cylinder Head Assembly Exchange for Sea-Doo GTI 130 2006 2007 2008 2009 2010 2011,585.0,390.0,True,In Stock ETA: 1-2 Weeks,"Remanufactured cylinder head assembly, including: Camshaft, resurfaced/replaced valve seals, valves/guides, seals, springs, caps, keeper.

The head gasket and valve cover gasket are included.

Sold on exchange only, for a complete head core, defined as: Head without head cover,rocker arms, rocker arm shaft and all electronics and sensors. Visit the Program  for further details.",2006 Sea-Doo GTI 130 Cylinder head Exchange 2006 Sea-Doo GTI 130 Cylinder head Exchange 2007 Sea-Doo GTI 130 Cylinder head Exchange 2008 Sea-Doo GTI 130 Cylinder head Exchange 2009 Sea-Doo GTI 130 Cylinder head Exchange 2010 Sea-Doo GTI 130 Cylinder head Exchange 2011 Sea-Doo GTI 130 Cylinder head Exchange,{1216: 'SD31611'}
63-410,63-410,SBT Cylinder Head Assembly Exchange for Yamaha VX110 Deluxe /VX 110 Sport 2005-2008,585.0,390.0,True,In Stock ETA: 4-6 Weeks,"Remanufactured Cylinder Head Assembly, including: resurfaced/replaced Valve seals, valves/guides, seals, springs, caps, keeper. Sold on exchange only, for a complete head core, defined as: Head without head cover, all electronics and sensors.

The head gasket and valve cover gasket are included.

Yamaha Head - included the camshafts, spacers, buckets, and camshaft bridges. Visit the Program  for further details.

Please check shimming on head as shims may have shifted during shipment.",2005 Yamaha VX 110 Deluxe Cylinder Head Exchange 2005 Yamaha VX 110 Sport Cylinder Head Exchange 2005 Yamaha VX 1100E Waverunner Sport Cylinder Head Exchange 2006 Yamaha VX 110 Deluxe Cylinder Head Exchange 2006 Yamaha VX 110 Sport Cylinder Head Exchange 2006 Yamaha VX 1100E Waverunner DLX Cylinder Head Exchange 2006 Yamaha VX 1100E Waverunner Sport Cylinder Head Exchange 2007 Yamaha VX 110 Deluxe Cylinder Head Exchange 2007 Yamaha VX 110 Sport Cylinder Head Exchange 2007 Yamaha VX 1100E Waverunner DLX Cylinder Head Exchange 2007 Yamaha VX 1100E Waverunner Sport Cylinder Head Exchange 2008 Yamaha VX 110 Deluxe Cylinder Head Exchange 2008 Yamaha VX 110 Sport Cylinder Head Exchange 2008 Yamaha VX 1100E Waverunner DLX Cylinder Head Exchange 2008 Yamaha VX 1100E Waverunner Sport Cylinder Head Exchange,{1217: 'SD31297'}
63-412,63-412,SBT Cylinder Head Assembly Exchange for Yamaha 1.8L SHO FX SHO /FX Cruiser SHO /FZR /FZS 2008-2015,925.0,685.0,True,In Stock ETA: 1-2 Weeks,"Remanufactured Cylinder Head Assembly, including: resurfaced/replaced Valve seals, valves/guides, seals, springs, caps, keeper.

The head gasket and valve cover gasket are included.

Sold on exchange only, for a complete head core, defined as: Head without head cover, all electronics and sensors.

Yamaha Head - included the camshafts, spacers, buckets, and camshaft bridges.

Please check shimming on head as shims may have shifted during shipment.","2008 FX CRUISER SHO Cylinder Head Exchange
2008 FX SHO Cylinder Head Exchange
2009 FX CRUISER SHO Cylinder Head Exchange
2009 FX SHO Cylinder Head Exchange
2009 FZR Cylinder Head Exchange
2009 FZS Cylinder Head Exchange
2010 FX CRUISER SHO Cylinder Head Exchange
2010 FX SHO Cylinder Head Exchange
2010 FZR Cylinder Head Exchange
2010 FZS Cylinder Head Exchange
2011 FZS Cylinder Head Exchange
2011 FZR Cylinder Head Exchange
2011 FX CRUISER SHO Cylinder Head Exchange
2011 FX SHO Cylinder Head Exchange
2012 FX CRUISER SHO Cylinder Head Exchange
2012 FZS Cylinder Head Exchange
2012 FZR Cylinder Head Exchange
2012 FX CRUISER SHO Cylinder Head Exchange
2013 FX CRUISER SHO Cylinder Head Exchange
2013 FX SHO Cylinder Head Exchange
2013 FZR Cylinder Head Exchange
2013 FZS Cylinder Head Exchange
2014 FX CRUISER SHO Cylinder Head Exchange
2014 FX SHO Cylinder Head Exchange
2015 FX SHO Cylinder Head Exchange
2015 FX CRUISER SHO Cylinder Head Exchange",{1218: 'SD30263'}
63-414,63-414,SBT Cylinder Head Assembly Exchange for Yamaha 1.8L N/A FX HO FX Cruiser HO VXR VXS,925.0,685.0,True,In Stock ETA: 1-2 Weeks,"Remanufactured Cylinder Head Assembly, including: resurfaced/replaced Valve seals, valves/guides, seals, springs, caps, keeper. The head gasket and valve cover gasket are included.

Sold on exchange only, for a complete head core, defined as: Head without head cover, all electronics and sensors. Yamaha Head - included the camshafts, spacers, buckets, and camshaft bridges.

Please check shimming on head as shims may have shifted during shipment.","2009 FX HO   

2010 FX HO  
2010 242 LTD 
2010 242 LTD S 
2010 AR 240 HO 
2010 SX 240 HO  

2011 FX HO  
2011 SX 240 HO  
2011 242 LTD 
2011 242 LTD S 
2011 AR 240 HO 
2011 FX Cruiser HO 
2011 VXR 
2011 VXS   

2012 SX 240 HO  
2012 FX HO  
2012 242 LTD 
2012 242 LTD S 
2012 AR 240 HO 
2012 FX Cruiser HO 
2012 VXR 
2012 VXS  
2012 212X 
2012 AR190   
2012 SX190 
2012 212SS  

2013 FX HO  
2013 SX 240 HO  
2013 242 LTD 
2013 242 LTD S 
2013 AR 240 HO 
2013 FX Cruiser HO 
2013 VXR 
2013VXS  
2013 212X 
2013 AR190   
2013 SX190 
2013 212SS  

2014 VXR 
2014 AR 240 HO
2014 242 LTD S 
2014 242 LTD 
2014 SX 240 HO 
2014 VXS  
2014 212SS
2014 AR190   
2014 SX190  

2015 242 LTD 
2015 242 LTD S 
2015 AR 240 HO 
2015 VXR 
2015 VXS  
2015 212X 
2015 212SS 
2015 AR190   
2015 SX190  

2016 242 LTD 
2016 242 LTD S 
2016 AR 240 HO 
2016 AR 240 HO 
2016 VXR 
2016 VXS  
2016 212X 
2016 212SS 
2016 AR190   
2016 SX190  

2017 242 LTD  
2017 242 LTD S  
2017 AR 240 HO  
2017 VXR 
2017 212X 
2017 212SS 
2017 AR190   
2017 SX190   

2018 190 FSH 
2018 190 FSH Deluxe 
2018 190 FSH Sport 
2018 212 Limited 
2018 212 Limited S 
2018 212 X 
2018 242 Limited S 
2018 242 Limited S E series 
2018 242 X E-Series 
2018 AR190 
2018 AR 240 HO 
2018 SX 190 
2018 SX 240 HO  

2019 190 FSH 
2019 190 FSH Deluxe 
2019 190 FSH Sport 
2019 212 Limited 
2019 212 Limited S 
2019 212 X 
2019 242 Limited S 
2019 242 Limited S E series 
2019 242 X E-Series 
2019 AR 190 
2019 AR 240 HO 
2019 SX 190 
2019 SX240 HO  

2020 190 FSH Deluxe 
2020 190 FSH Sport 
2020 212 
2020 212S 
2020 212X 
2020 242S 
2020 242S E-Series 
2020 242X E-Series 
2020 AR 190 
2020 AR 240 HO 
2020 SX190 
2020 SX240 HO  

2021 212 
2021 212 S 
2021 212SD 
2021 212SE 
2021 212XD 
2021 212XE 
2021 252S 
2021 252SD 
2021 252SE 
2021 AR 250 
2021 SX 250  ",{1219: 'SD78264'}
63-600,63-600,SBT Cylinder Head Assembly Exchange for Honda F-12 /R-12 2002 -2006,585.0,390.0,True,In Stock ETA: 1-2 Weeks,"Remanufactured cylinder head assembly, including: resurfaced/replaced Valve seals,valves/guides, seals, springs,caps,keeper.




The head gasket and valve cover gasket are included




Sold on exchange only, for a complete head core, defined as: Head without head cover, camshaft, rocker arms, rocker arm shaft and all electronics and sensors. Visit the Program  for further details.



",2002 Honda F-12 Cylinder Head Exchange 2003 Honda F-12 Cylinder Head Exchange 2003 Honda R-12 Cylinder Head Exchange 2004 Honda F-12 Cylinder Head Exchange 2004 Honda R-12 Cylinder Head Exchange 2005 Honda F-12 Cylinder Head Exchange 2005 Honda R-12 Cylinder Head Exchange 2006 Honda F-12 Cylinder Head Exchange 2006 Honda R-12 Cylinder Head Exchange,{1220: 'SD31323'}
63-601,63-601,SBT Cylinder Head Assembly Exchange for Honda F-12X /R-12X 2002-2006,585.0,390.0,True,In Stock ETA: 1-2 Weeks,"Remanufactured cylinder head assembly, including: resurfaced/replaced Valve seals,valves/guides, seals, springs,caps,keeper.




The head gasket and valve cover gasket are included




Sold on exchange only, for a complete head core, defined as: Head without head cover, camshaft, rocker arms, rocker arm shaft and all electronics and sensors. Visit the Program  for further details.



",2002 Honda F-12X Cylinder Head Exchange 2003 Honda F-12X Cylinder Head Exchange 2003 Honda R-12X Cylinder Head Exchange 2004 Honda F-12X Cylinder Head Exchange 2004 Honda R-12X Cylinder Head Exchange 2005 Honda F-12X Cylinder Head Exchange 2005 Honda R-12X Cylinder Head Exchange 2006 Honda F-12X Cylinder Head Exchange 2006 Honda R-12X Cylinder Head Exchange,{1221: 'SD31353'}
70-115,70-115,Protector Sleeve Kit for Sea-Doo Spark/ GTI SE HO/ GTS STDR HO 2014-2021,11.95,7.15,True,,"New OE Replacement Protector Sleeve Kit

Fits: 295501148, 271001922, 271001762
","2014-2017 Spark

2015-2017 Spark HO

2017 GTI HO
2017 GTI SE HO
2017 GTS STDR 903 HO 

2018 Spark 900 Ace 
2018 GTS 90 

2019 900 Ace 
2019 900 HO Ace 

2020 GTI 90
2020 900 Ace 
2020 900 HO Ace 
2020 Trixx  

2021 GTI 90 
2021 900 Ace  
2021 900 HO Ace ",{1222: 'SD77185'}
70-408,70-408,Driveline Rebuild Kit for Yamaha FX 140 Cruiser /FX 140 /VX 1100E Sport,209.65,125.75,True,,"This is a ""Stuffed"" Driveline Bearing Housing Kit including the following parts:

3 Jet Pump Oil Seals
2 Retainer Rings
1 Jet Pump Bearing
1 Bearing Housing",2002 Yamaha FX140 Cruiser Drive Line Kit 2002 Yamaha FX140 Drive Line Kit 2003 Yamaha FX140 Cruiser Drive Line Kit 2003 Yamaha FX140 Drive Line Kit 2004 Yamaha FX140 Cruiser Drive Line Kit 2004 Yamaha FX140 Drive Line Kit 2005 Yamaha FX140 Cruiser Drive Line Kit 2005 Yamaha FX140 Drive Line Kit  2005 Yamaha VX 1100E Waverunner Sport Drive Line Kit 2005 Yamaha Waverunner FX Cruiser Drive Line Kit 2006 Yamaha FX 3 Pass Drive Line Kit 2006 Yamaha FX Cruiser Drive Line Kit 2006 Yamaha FX140 Cruiser Drive Line Kit 2006 Yamaha FX140 Drive Line Kit2006 Yamaha VX 1100E Waverunner DLX Drive Line Kit 2006 Yamaha VX 1100E Waverunner Sport Drive Line Kit 2006 Yamaha Waverunner FX Cruiser Drive Line Kit 2006 Yamaha Waverunner FX Drive Line Kit 2007 Yamaha FX 3 Pass Drive Line Kit 2007 Yamaha FX Cruiser Drive Line Kit 2007 Yamaha VX 1100E Waverunner DLX Drive Line Kit 2007 Yamaha VX 1100E Waverunner Sport Drive Line Kit 2008 Yamaha FX 3 Pass Drive Line Kit 2008 Yamaha FX Cruiser Drive Line Kit 2008 Yamaha VX 1100E Waverunner DLX Drive Line Kit 2008 Yamaha VX 1100E Waverunner Sport Drive Line Kit,{1223: 'SD15180'}
